# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),consistency,"not applicable — embodied policy, not a database",https://www.sanctuary.ai/,not-applicable,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://www.sanctuary.ai/,real-data,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.sanctuary.ai/,depth-floor-reached,not-documented
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.sanctuary.ai/,depth-floor-reached,not-documented
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.sanctuary.ai/,depth-floor-reached,not-documented
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),schema-evolution,"not applicable — embedded policy weights, no schema",https://www.sanctuary.ai/,not-applicable,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),tombstoning,"not applicable — embodied policy, not a database",https://www.sanctuary.ai/,not-applicable,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),versioning,model-version semantics (policy checkpoints),https://www.sanctuary.ai/,real-data,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.sanctuary.ai/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,consistency,not specified — vendor docs do not address consistency model,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://schoolai.com/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,consistency,not specified — vendor docs do not address consistency model,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,versioning,not specified — vendor docs do not advertise versioning model,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://scite.ai/,depth-floor-reached,not-documented
sg-nav--arxiv-2410-08189,SG-Nav,consistency,"not applicable — embodied policy, not a database",https://arxiv.org/abs/2410.08189,not-applicable,domain-default-robotics
sg-nav--arxiv-2410-08189,SG-Nav,namespace,robot-per-instance (per-robot memory),https://arxiv.org/abs/2410.08189,real-data,domain-default-robotics
sierra--sierra-ai,Sierra,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,consistency,not specified — vendor docs do not address consistency model,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,versioning,not specified — vendor docs do not advertise versioning model,https://sierra.ai/,depth-floor-reached,not-documented
skild-brain--skild-ai,Skild Brain,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.skild.ai/,depth-floor-reached,not-documented
skild-brain--skild-ai,Skild Brain,consistency,"not applicable — embodied policy, not a database",https://www.skild.ai/,not-applicable,domain-default-robotics
skild-brain--skild-ai,Skild Brain,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.skild.ai/,depth-floor-reached,not-documented
skild-brain--skild-ai,Skild Brain,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.skild.ai/,depth-floor-reached,not-documented
skild-brain--skild-ai,Skild Brain,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.skild.ai/,depth-floor-reached,not-documented
skild-brain--skild-ai,Skild Brain,tombstoning,"not applicable — embodied policy, not a database",https://www.skild.ai/,not-applicable,domain-default-robotics
skild-brain--skild-ai,Skild Brain,versioning,model-version semantics (policy checkpoints),https://www.skild.ai/,real-data,domain-default-robotics
skild-brain--skild-ai,Skild Brain,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.skild.ai/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,consistency,not specified — vendor docs do not address consistency model,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,versioning,not specified — vendor docs do not advertise versioning model,https://www.soulmachines.com/,depth-floor-reached,not-documented
