record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
memoryllm-original--arxiv-2402-04624,MemoryLLM (original),otel,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2402.04624,not-applicable,papers-not-applicable,5
memoryllm-original--arxiv-2402-04624,MemoryLLM (original),webhooks,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2402.04624,not-applicable,papers-not-applicable,5
memp--arxiv-2508-06433,Memp,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memp--arxiv-2508-06433,Memp,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memp--arxiv-2508-06433,Memp,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memp--arxiv-2508-06433,Memp,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memp--arxiv-2508-06433,Memp,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memp--arxiv-2508-06433,Memp,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.06433,depth-floor-reached,depth-floor-cited,5
memr--arxiv-2512-20237,MemR³,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.20237,depth-floor-reached,depth-floor-cited,5
memr--arxiv-2512-20237,MemR³,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.20237,depth-floor-reached,depth-floor-cited,5
memreasoner--openreview-net,MemReasoner,tombstoning,not specified - paper does not address this dimension,https://openreview.net/forum?id=ODcMy97cVZ,depth-floor-reached,depth-floor-cited,5
memrl--arxiv-2601-03192,MemRL,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.03192,depth-floor-reached,depth-floor-cited,5
memrl--arxiv-2601-03192,MemRL,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.03192,depth-floor-reached,depth-floor-cited,5
memrl--arxiv-2601-03192,MemRL,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.03192,depth-floor-reached,depth-floor-cited,5
memrl--arxiv-2601-03192,MemRL,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.03192,depth-floor-reached,depth-floor-cited,5
memrl--arxiv-2601-03192,MemRL,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.03192,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memsearcher--arxiv-2511-02805,MemSearcher,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2511.02805,depth-floor-reached,depth-floor-cited,5
memtool--arxiv-2507-21428,MemTool,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.21428,depth-floor-reached,depth-floor-cited,5
memtool--arxiv-2507-21428,MemTool,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.21428,depth-floor-reached,depth-floor-cited,5
memtool--arxiv-2507-21428,MemTool,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.21428,depth-floor-reached,depth-floor-cited,5
memtool--arxiv-2507-21428,MemTool,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.21428,depth-floor-reached,depth-floor-cited,5
memverse--arxiv-2512-03627,MemVerse,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.03627,depth-floor-reached,depth-floor-cited,5
memverse--arxiv-2512-03627,MemVerse,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.03627,depth-floor-reached,depth-floor-cited,5
memverse--arxiv-2512-03627,MemVerse,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.03627,depth-floor-reached,depth-floor-cited,5
metagpt--arxiv-2308-00352,MetaGPT,a2a-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2308.00352,not-applicable,papers-not-applicable,5
metagpt--arxiv-2308-00352,MetaGPT,consistency,not specified - vendor docs do not address this dimension,https://arxiv.org/abs/2308.00352,depth-floor-reached,depth-floor-cited,5
metagpt--arxiv-2308-00352,MetaGPT,forgetting,not specified - vendor docs do not address this dimension,https://arxiv.org/abs/2308.00352,depth-floor-reached,depth-floor-cited,5
metagpt--arxiv-2308-00352,MetaGPT,import-export,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2308.00352,not-applicable,papers-not-applicable,5
metagpt--arxiv-2308-00352,MetaGPT,mcp-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2308.00352,not-applicable,papers-not-applicable,5
metagpt--arxiv-2308-00352,MetaGPT,otel,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2308.00352,not-applicable,papers-not-applicable,5
metagpt--arxiv-2308-00352,MetaGPT,tombstoning,not specified - vendor docs do not address this dimension,https://arxiv.org/abs/2308.00352,depth-floor-reached,depth-floor-cited,5
metagpt--arxiv-2308-00352,MetaGPT,webhooks,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2308.00352,not-applicable,papers-not-applicable,5
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2604.04503,depth-floor-reached,depth-floor-cited,5
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2604.04503,depth-floor-reached,depth-floor-cited,5
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2604.04503,depth-floor-reached,depth-floor-cited,5
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2604.04503,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,founders,no data — 2025 arxiv preprint,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mirix--arxiv-2507-07957,MIRIX,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2507.07957,depth-floor-reached,depth-floor-cited,5
mmag--arxiv-2512-01710,MMAG,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.01710,depth-floor-reached,depth-floor-cited,5
mmag--arxiv-2512-01710,MMAG,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.01710,depth-floor-reached,depth-floor-cited,5
mmag--arxiv-2512-01710,MMAG,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.01710,depth-floor-reached,depth-floor-cited,5
mmag--arxiv-2512-01710,MMAG,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2512.01710,depth-floor-reached,depth-floor-cited,5
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.05181,depth-floor-reached,depth-floor-cited,5
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.05181,depth-floor-reached,depth-floor-cited,5
mpo,MPO,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09572,depth-floor-reached,depth-floor-cited,5
mpo,MPO,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09572,depth-floor-reached,depth-floor-cited,5
mpo,MPO,mindshare,searched not found,https://arxiv.org/abs/2503.09572,depth-floor-reached,searched-not-found,5
mpo,MPO,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09572,depth-floor-reached,depth-floor-cited,5
mpo,MPO,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09572,depth-floor-reached,depth-floor-cited,5
mpo,MPO,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09572,depth-floor-reached,depth-floor-cited,5
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,a2a-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2501.16214,not-applicable,papers-not-applicable,5
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,import-export,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2501.16214,not-applicable,papers-not-applicable,5
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,mcp-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2501.16214,not-applicable,papers-not-applicable,5
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,otel,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2501.16214,not-applicable,papers-not-applicable,5
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,webhooks,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2501.16214,not-applicable,papers-not-applicable,5
nemori--arxiv-2508-03341,Nemori,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.03341,depth-floor-reached,depth-floor-cited,5
nemori--arxiv-2508-03341,Nemori,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.03341,depth-floor-reached,depth-floor-cited,5
nemori--arxiv-2508-03341,Nemori,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.03341,depth-floor-reached,depth-floor-cited,5
nemori--arxiv-2508-03341,Nemori,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.03341,depth-floor-reached,depth-floor-cited,5
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/1703.01988,depth-floor-reached,depth-floor-cited,5
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/1703.01988,depth-floor-reached,depth-floor-cited,5
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/1703.01988,depth-floor-reached,depth-floor-cited,5
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/1703.01988,depth-floor-reached,depth-floor-cited,5
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/1703.01988,depth-floor-reached,depth-floor-cited,5
nl2gensym--arxiv-2510-09355,NL2GenSym,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.09355,depth-floor-reached,depth-floor-cited,5
nl2gensym--arxiv-2510-09355,NL2GenSym,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.09355,depth-floor-reached,depth-floor-cited,5
nl2gensym--arxiv-2510-09355,NL2GenSym,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.09355,depth-floor-reached,depth-floor-cited,5
nl2gensym--arxiv-2510-09355,NL2GenSym,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.09355,depth-floor-reached,depth-floor-cited,5
