# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
memoria-matrixorigin--medium-com,Memoria (MatrixOrigin),Dedicated memory layers,schema-evolution,mark-depth-floor,not documented publicly,https://medium.com/@matrixorigin-database/benchmarking-memoria-on-longmemeval-strong-memory-retrieval-clear-reader-separation-ee6c89c75d76,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `schema-evolution` semantics; not documented.,5,fillable-and-missing
memoria-matrixorigin--medium-com,Memoria (MatrixOrigin),Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://medium.com/@matrixorigin-database/benchmarking-memoria-on-longmemeval-strong-memory-retrieval-clear-reader-separation-ee6c89c75d76,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
memoria-matrixorigin--medium-com,Memoria (MatrixOrigin),Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://medium.com/@matrixorigin-database/benchmarking-memoria-on-longmemeval-strong-memory-retrieval-clear-reader-separation-ee6c89c75d76,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
memoria-matrixorigin--medium-com,Memoria (MatrixOrigin),Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://medium.com/@matrixorigin-database/benchmarking-memoria-on-longmemeval-strong-memory-retrieval-clear-reader-separation-ee6c89c75d76,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,claims,set-citation,YC P26. Very early stage.,https://www.ycombinator.com/companies/memory-store,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,consistency,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,contradiction,set-citation,LLM resolves and overwrites,https://www.ycombinator.com/companies/memory-store,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,forgetting,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `forgetting` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,import-export,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `import-export` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,namespace,set-citation,per-tenant,https://www.ycombinator.com/companies/memory-store,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Memory Store benchmark; Memory Store evaluation results; Memory Store LOCOMO score; Memory Store ConvoMem score; Memory Store LongMemEval score; Memory Store ablation table; Memory Store paper,10,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://www.ycombinator.com/companies/memory-store,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
memory-store--ycombinator-com,Memory Store,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/memory-store,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
memvid--gh-memvid-memvid,Memvid,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://github.com/memvid/memvid,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
memvid--gh-memvid-memvid,Memvid,Dedicated memory layers,claims,set-citation,"Sub-millisecond ops (0.025ms P50, 0.075ms P99). Reports +35% on LoCoMo. 10–100× speedup vs the prior Python implementation.",https://github.com/memvid/memvid,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
memvid--gh-memvid-memvid,Memvid,Dedicated memory layers,created,set-citation,2025-05,https://github.com/memvid/memvid,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
memvid--gh-memvid-memvid,Memvid,Dedicated memory layers,mindshare,mark-depth-floor,not documented publicly,https://github.com/memvid/memvid,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mindshare` semantics; not documented.,5,fillable-and-missing
memvid--gh-memvid-memvid,Memvid,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://github.com/memvid/memvid,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,claims,set-citation,"$140M private token sale ($WAL, 2025) at ~$2B protocol valuation. Plugins for OpenClaw and NemoClaw.",https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,consistency,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,forgetting,set-citation,none (permanent),https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,import-export,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `import-export` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,namespace,set-citation,per-user,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: MemWal (Walrus) benchmark; MemWal (Walrus) evaluation results; MemWal (Walrus) LOCOMO score; MemWal (Walrus) ConvoMem score; MemWal (Walrus) LongMemEval score; MemWal (Walrus) ablation table; MemWal (Walrus) paper,10,fillable-and-missing
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,schema-evolution,set-citation,schema locked,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,tombstoning,set-citation,append-only no delete,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,versioning,set-citation,immutable append-log,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
memwal-walrus--decrypt-co,MemWal (Walrus),Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://decrypt.co/365834/agentic-memory-walrus-takes-on-ais-next-big-bottleneck,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,claims,set-citation,First reasoning LLM in HyperCLOVA X family. Outperforms global models on Korean benchmarks.,https://navercorp.com/en/tech/hyperclovax,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,consistency,set-citation,strong,https://navercorp.com/en/tech/hyperclovax,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,forgetting,set-citation,LRU eviction,https://navercorp.com/en/tech/hyperclovax,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,import-export,mark-depth-floor,not documented publicly,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `import-export` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,mindshare,mark-depth-floor,not documented publicly,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mindshare` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://navercorp.com/en/tech/hyperclovax,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: NAVER HyperCLOVA X THINK benchmark; NAVER HyperCLOVA X THINK evaluation results; NAVER HyperCLOVA X THINK LOCOMO score; NAVER HyperCLOVA X THINK ConvoMem score; NAVER HyperCLOVA X THINK LongMemEval score; NAVER HyperCLOVA X THINK ablation table; NAVER HyperCLOVA X THINK paper,10,fillable-and-missing
naver-hyperclova-x-think--navercorp-com,NAVER HyperCLOVA X THINK,Dedicated memory layers,schema-evolution,set-citation,schema locked,https://navercorp.com/en/tech/hyperclovax,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
