source,record_id,column,incoming_value,incoming_citation,incoming_status,action,reason
quintet,sage,cons,Research scope; thin reproducibility evidence; smaller community than mainstream agent frameworks.,https://arxiv.org/abs/2409.00872,real-data,apply-citation,value unchanged; backfill citation
quintet,sage,links,Neurocomputing,https://arxiv.org/abs/2409.00872,real-data,apply-citation,value unchanged; backfill citation
quintet,sakana-ctm--arxiv-2505-05522,desc,Continuous Thought Machines. Each neuron maintains its own history of incoming activations via private per-neuron weight parameters; the model operates along a ,https://arxiv.org/abs/2505.05522,real-data,apply-citation,value unchanged; backfill citation
quintet,sakana-ctm--arxiv-2505-05522,type,Per-neuron history + neural synchronization as latent,https://arxiv.org/abs/2505.05522,real-data,apply-citation,value unchanged; backfill citation
quintet,sakana-ctm--arxiv-2505-05522,pros,"Architecture-agnostic over data modality — can apply sequential ""thought"" to static inputs (images, graphs) that lack inherent sequence.",https://arxiv.org/abs/2505.05522,real-data,apply-citation,value unchanged; backfill citation
quintet,sakana-ctm--arxiv-2505-05522,cons,Research prototype; no production deployment; eval set is narrow and does not include long-document or multi-session memory tasks comparable to RAG or KV-cache ,https://arxiv.org/abs/2505.05522,real-data,apply-citation,value unchanged; backfill citation
quintet,sakana-ctm--arxiv-2505-05522,links,arxiv 2505.05522 project page GitHub SakanaAI/CTM,https://arxiv.org/abs/2505.05522,real-data,apply-citation,value unchanged; backfill citation
quintet,salesforce-agentforce-einstein--salesforce-com,desc,Agentforce agents grounded in Data Cloud — unified customer record across silos. Memory is the CRM record made available to AI; not an independent memory system,https://www.salesforce.com/artificial-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,salesforce-agentforce-einstein--salesforce-com,type,Customer 360 + Data Cloud as context layer,https://www.salesforce.com/artificial-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,salesforce-agentforce-einstein--salesforce-com,pros,Memory grounded in Salesforce CRM data — customer / opportunity / case context is structurally first-class.,https://www.salesforce.com/artificial-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,salesforce-agentforce-einstein--salesforce-com,cons,Salesforce-only; pricing tied to Einstein / Agentforce tier; ecosystem dependency.,https://www.salesforce.com/artificial-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,salesforce-agentforce-einstein--salesforce-com,links,Agentforce,https://www.salesforce.com/artificial-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,desc,"Mirrors human cognitive functions: explicit memory, vision, hearing, tactile. Translates natural-language instructions into actions with explainable intermediat",https://www.sanctuary.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,type,Cognitive architecture with explicit task memory,https://www.sanctuary.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,pros,Cognitive-architecture-inspired robot memory with explicit task-procedure store; humanoid platform with growing commercial deployment.,https://www.sanctuary.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,cons,Robot-specific (Phoenix platform); commercial deployment is early; generalization across embodiments is unproven.,https://www.sanctuary.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,links,sanctuary.ai,https://www.sanctuary.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,sandbar-stream--sandbar-com,desc,"Smart ring with voice-activated capture (tap to record, not always-on). Personal knowledge graph with companies, people, meetings; pulls context from past meeti",https://www.sandbar.com,real-data,apply-citation,value unchanged; backfill citation
quintet,sandbar-stream--sandbar-com,type,Smart ring + voice-activated capture,https://www.sandbar.com,real-data,apply-citation,value unchanged; backfill citation
quintet,sandbar-stream--sandbar-com,pros,Smart-ring form factor + voice activation differentiates from always-on competitors; fresh $23M Series A.,https://www.sandbar.com,real-data,apply-citation,value unchanged; backfill citation
quintet,sandbar-stream--sandbar-com,cons,"Hardware preorder, not yet shipping; ring form factor narrower attach surface than pendant or pin.",https://www.sandbar.com,real-data,apply-citation,value unchanged; backfill citation
quintet,sandbar-stream--sandbar-com,links,sandbar.com Stream product $23M Series A (TC),https://www.sandbar.com,real-data,apply-citation,value unchanged; backfill citation
quintet,saner-ai--saner-ai,desc,"Auto-tagged flat notes; semantic clusters (no folders). ""Skai"" personal AI surfaces related notes, semantic search, cross-tool integration (Drive, Slack, Calend",https://www.saner.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,saner-ai--saner-ai,type,AI-auto-tagged + ADHD focus mode,https://www.saner.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,saner-ai--saner-ai,pros,ADHD-positioned personal AI with memory tuned for executive-function support — task / context restoration.,https://www.saner.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,saner-ai--saner-ai,cons,Niche audience positioning; product still maturing; smaller mind-share.,https://www.saner.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,saner-ai--saner-ai,links,saner.ai,https://www.saner.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,schoolai--schoolai-com,desc,"Teacher-created ""Spaces"" (structured AI workspaces) where Dot, the student-facing assistant, guides learners through agendas. Student interaction data — complet",https://schoolai.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,schoolai--schoolai-com,type,Teacher-configured Spaces with observable session logs,https://schoolai.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,schoolai--schoolai-com,pros,"Strongest teacher-visibility layer in this set — all student AI interactions are logged and observable, directly addressing the oversight gap in consumer AI too",https://schoolai.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,schoolai--schoolai-com,cons,"Persistent ""memory"" is a teacher-readable log, not a student-facing adaptive model; no mechanism for the AI to carry context across different Spaces or subjects",https://schoolai.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,schoolai--schoolai-com,links,schoolai.com OpenAI case study Stanford SCALE,https://schoolai.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,scite-ai--scite-ai,desc,"Stores surrounding textual context of every citation plus a deep-learning classification (supports / disputes / mentions). Persisted across the database, not co",https://scite.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,scite-ai--scite-ai,type,Intent-classified citation context index,https://scite.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,scite-ai--scite-ai,pros,Smart Citations — memory of how each citation was used (supporting / contrasting / mentioning) is unique.,https://scite.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,scite-ai--scite-ai,cons,Niche to citation analysis; not a general scientific search product.,https://scite.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,scite-ai--scite-ai,links,scite.ai,https://scite.ai/,real-data,apply-citation,value unchanged; backfill citation
quintet,scm--arxiv-2304-13343,desc,Enhances LLMs with self-controlled memory framework.,https://arxiv.org/abs/2304.13343,real-data,apply-citation,value unchanged; backfill citation
quintet,scm--arxiv-2304-13343,type,Self-controlled memory framework,https://arxiv.org/abs/2304.13343,real-data,apply-citation,value unchanged; backfill citation
quintet,scm--arxiv-2304-13343,pros,Self-controlled memory framework — agent decides what to write/read.,https://arxiv.org/abs/2304.13343,real-data,apply-citation,value unchanged; backfill citation
quintet,scm--arxiv-2304-13343,cons,Preprint; agent self-control quality bounds memory utility.,https://arxiv.org/abs/2304.13343,real-data,apply-citation,value unchanged; backfill citation
quintet,scm--arxiv-2304-13343,links,arxiv 2304.13343,https://arxiv.org/abs/2304.13343,real-data,apply-citation,value unchanged; backfill citation
quintet,scrintal--scrintal-com,desc,"Infinite whiteboard + bidirectional-linked cards (spatial + networked hybrid). AI assistant for brainstorming, summarisation, rewriting selected cards.",https://scrintal.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,scrintal--scrintal-com,type,Whiteboard + linked cards (spatial graph),https://scrintal.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,scrintal--scrintal-com,pros,Visual whiteboard + linked notes; spatial memory model akin to Heptabase.,https://scrintal.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,scrintal--scrintal-com,cons,Niche visual-PKM positioning; smaller community.,https://scrintal.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,scrintal--scrintal-com,links,scrintal.com,https://scrintal.com/,real-data,apply-citation,value unchanged; backfill citation
quintet,sculptor--arxiv-2508-04664,desc,Empowers LLMs with cognitive agency via active context management.,https://arxiv.org/abs/2508.04664,real-data,apply-citation,value unchanged; backfill citation
quintet,sculptor--arxiv-2508-04664,type,Active context management,https://arxiv.org/abs/2508.04664,real-data,apply-citation,value unchanged; backfill citation
quintet,sculptor--arxiv-2508-04664,pros,Sculpts agent context dynamically — adds/removes content per turn.,https://arxiv.org/abs/2508.04664,real-data,apply-citation,value unchanged; backfill citation
quintet,sculptor--arxiv-2508-04664,cons,Preprint; context-shaping decisions are model-dependent.,https://arxiv.org/abs/2508.04664,real-data,apply-citation,value unchanged; backfill citation
quintet,sculptor--arxiv-2508-04664,links,arxiv 2508.04664,https://arxiv.org/abs/2508.04664,real-data,apply-citation,value unchanged; backfill citation
quintet,sdm-activations--arxiv-2509-12760,desc,Novel activation approach for memory.,https://arxiv.org/abs/2509.12760,real-data,apply-citation,value unchanged; backfill citation
quintet,sdm-activations--arxiv-2509-12760,type,Similarity-Distance-Magnitude activations,https://arxiv.org/abs/2509.12760,real-data,apply-citation,value unchanged; backfill citation
quintet,sdm-activations--arxiv-2509-12760,pros,Sparse Distributed Memory adapted for transformer activations.,https://arxiv.org/abs/2509.12760,real-data,apply-citation,value unchanged; backfill citation
quintet,sdm-activations--arxiv-2509-12760,cons,Preprint; SDM principles applied speculatively.,https://arxiv.org/abs/2509.12760,real-data,apply-citation,value unchanged; backfill citation
